d3mIndex,filename,bounding_box
51,2016-10-16__11-41-21-743.jpg,"684,1465,684,1637,855,1637,855,1465"
51,2016-10-16__11-41-21-743.jpg,"891,1633,891,1844,1069,1844,1069,1633"
51,2016-10-16__11-41-21-743.jpg,"1216,1948,1216,2080,1377,2080,1377,1948"
51,2016-10-16__11-41-21-743.jpg,"844,2144,844,2301,1023,2301,1023,2144"
51,2016-10-16__11-41-21-743.jpg,"1062,2283,1062,2473,1198,2473,1198,2283"
51,2016-10-16__11-41-21-743.jpg,"669,2490,669,2669,852,2669,852,2490"
51,2016-10-16__11-41-21-743.jpg,"1012,2680,1012,2851,1202,2851,1202,2680"
51,2016-10-16__11-41-21-743.jpg,"323,2912,323,3033,594,3033,594,2912"
51,2016-10-16__11-41-21-743.jpg,"669,3101,669,3265,927,3265,927,3101"
51,2016-10-16__11-41-21-743.jpg,"966,3098,966,3294,1094,3294,1094,3098"
51,2016-10-16__11-41-21-743.jpg,"1137,3044,1137,3226,1291,3226,1291,3044"
51,2016-10-16__11-41-21-743.jpg,"1337,3008,1337,3144,1519,3144,1519,3008"
51,2016-10-16__11-41-21-743.jpg,"1341,2530,1341,2715,1569,2715,1569,2530"
51,2016-10-16__11-41-21-743.jpg,"1319,2155,1319,2376,1491,2376,1491,2155"
51,2016-10-16__11-41-21-743.jpg,"2362,2794,2362,2944,2469,2944,2469,2794"
51,2016-10-16__11-41-21-743.jpg,"2387,2980,2387,3122,2472,3122,2472,2980"
51,2016-10-16__11-41-21-743.jpg,"2291,1826,2291,1973,2373,1973,2373,1826"
52,2016-10-16__12-19-22-583.jpg,"752,176,752,405,941,405,941,176"
52,2016-10-16__12-19-22-583.jpg,"648,537,648,708,755,708,755,537"
52,2016-10-16__12-19-22-583.jpg,"891,455,891,601,1037,601,1037,455"
52,2016-10-16__12-19-22-583.jpg,"687,1298,687,1476,805,1476,805,1298"
52,2016-10-16__12-19-22-583.jpg,"659,1573,659,1662,762,1662,762,1573"
52,2016-10-16__12-19-22-583.jpg,"305,1801,305,1987,577,1987,577,1801"
52,2016-10-16__12-19-22-583.jpg,"859,1951,859,2155,973,2155,973,1951"
52,2016-10-16__12-19-22-583.jpg,"505,2915,505,3233,762,3233,762,2915"
52,2016-10-16__12-19-22-583.jpg,"2309,1,2309,191,2472,191,2472,1"
52,2016-10-16__12-19-22-583.jpg,"2169,558,2169,790,2348,790,2348,558"
52,2016-10-16__12-19-22-583.jpg,"2255,1390,2255,1501,2405,1501,2405,1390"
52,2016-10-16__12-19-22-583.jpg,"2277,2240,2277,2448,2437,2448,2437,2240"
52,2016-10-16__12-19-22-583.jpg,"2319,2951,2319,3171,2472,3171,2472,2951"
53,2016-10-16__12-57-35-915.jpg,"1462,998,1462,1140,1609,1140,1609,998"
53,2016-10-16__12-57-35-915.jpg,"1552,1083,1552,1255,1680,1255,1680,1083"
53,2016-10-16__12-57-35-915.jpg,"1405,1240,1405,1412,1666,1412,1666,1240"
53,2016-10-16__12-57-35-915.jpg,"1505,1765,1505,1912,1594,1912,1594,1765"
53,2016-10-16__12-57-35-915.jpg,"1437,2012,1437,2173,1677,2173,1677,2012"
53,2016-10-16__12-57-35-915.jpg,"1255,2244,1255,2423,1380,2423,1380,2244"
53,2016-10-16__12-57-35-915.jpg,"1216,2837,1216,3083,1362,3083,1362,2837"
53,2016-10-16__12-57-35-915.jpg,"1437,2655,1437,2844,1602,2844,1602,2655"
53,2016-10-16__12-57-35-915.jpg,"1666,2726,1666,2898,1898,2898,1898,2726"
54,2016-10-16__13-00-29-143.jpg,"452,73,452,233,634,233,634,73"
54,2016-10-16__13-00-29-143.jpg,"748,5,748,65,912,65,912,5"
54,2016-10-16__13-00-29-143.jpg,"427,376,427,598,716,598,716,376"
54,2016-10-16__13-00-29-143.jpg,"791,269,791,565,944,565,944,269"
54,2016-10-16__13-00-29-143.jpg,"534,748,534,887,702,887,702,748"
54,2016-10-16__13-00-29-143.jpg,"698,694,698,823,866,823,866,694"
54,2016-10-16__13-00-29-143.jpg,"577,1255,577,1419,730,1419,730,1255"
54,2016-10-16__13-00-29-143.jpg,"794,1287,794,1444,930,1444,930,1287"
54,2016-10-16__13-00-29-143.jpg,"577,1523,577,1637,730,1637,730,1523"
54,2016-10-16__13-00-29-143.jpg,"587,1805,587,1998,734,1998,734,1805"
54,2016-10-16__13-00-29-143.jpg,"719,1862,719,2015,862,2015,862,1862"
54,2016-10-16__13-00-29-143.jpg,"648,2012,648,2173,787,2173,787,2012"
54,2016-10-16__13-00-29-143.jpg,"755,2205,755,2415,891,2415,891,2205"
54,2016-10-16__13-00-29-143.jpg,"423,2883,423,3062,619,3062,619,2883"
54,2016-10-16__13-00-29-143.jpg,"641,2780,641,2915,787,2915,787,2780"
54,2016-10-16__13-00-29-143.jpg,"723,2930,723,3083,844,3083,844,2930"
54,2016-10-16__13-00-29-143.jpg,"880,2890,880,3119,1002,3119,1002,2890"
54,2016-10-16__13-00-29-143.jpg,"766,3105,766,3273,912,3273,912,3105"
54,2016-10-16__13-00-29-143.jpg,"2405,165,2405,415,2469,415,2469,165"
54,2016-10-16__13-00-29-143.jpg,"2159,262,2159,430,2316,430,2316,262"
54,2016-10-16__13-00-29-143.jpg,"2130,512,2130,719,2284,719,2284,512"
54,2016-10-16__13-00-29-143.jpg,"2212,733,2212,869,2366,869,2366,733"
54,2016-10-16__13-00-29-143.jpg,"2259,887,2259,1073,2412,1073,2412,887"
54,2016-10-16__13-00-29-143.jpg,"2316,1130,2316,1265,2437,1265,2437,1130"
54,2016-10-16__13-00-29-143.jpg,"2159,1308,2159,1451,2291,1451,2291,1308"
54,2016-10-16__13-00-29-143.jpg,"2155,1569,2155,1694,2266,1694,2266,1569"
54,2016-10-16__13-00-29-143.jpg,"2255,1480,2255,1630,2405,1630,2405,1480"
54,2016-10-16__13-00-29-143.jpg,"2159,1733,2159,1876,2298,1876,2298,1733"
54,2016-10-16__13-00-29-143.jpg,"2430,2037,2430,2154,2472,2154,2472,2037"
54,2016-10-16__13-00-29-143.jpg,"2241,2415,2241,2576,2359,2576,2359,2415"
54,2016-10-16__13-00-29-143.jpg,"2116,2555,2116,2844,2319,2844,2319,2555"
54,2016-10-16__13-00-29-143.jpg,"2384,2619,2384,2815,2466,2815,2466,2619"
54,2016-10-16__13-00-29-143.jpg,"2227,2912,2227,3101,2398,3101,2398,2912"
54,2016-10-16__13-00-29-143.jpg,"2191,3098,2191,3296,2362,3296,2362,3098"
54,2016-10-16__13-00-29-143.jpg,"2430,3058,2430,3213,2472,3213,2472,3058"
56,2016-10-18__13-59-25-337.jpg,"209,351,209,587,502,587,502,351"
56,2016-10-18__13-59-25-337.jpg,"441,1,441,80,727,80,727,1"
56,2016-10-18__13-59-25-337.jpg,"752,123,752,415,969,415,969,123"
56,2016-10-18__13-59-25-337.jpg,"866,340,866,605,1077,605,1077,340"
56,2016-10-18__13-59-25-337.jpg,"912,587,912,876,1069,876,1069,587"
56,2016-10-18__13-59-25-337.jpg,"848,848,848,1126,1052,1126,1052,848"
56,2016-10-18__13-59-25-337.jpg,"1248,855,1248,1015,1512,1015,1512,855"
56,2016-10-18__13-59-25-337.jpg,"1341,1058,1341,1237,1641,1237,1641,1058"
56,2016-10-18__13-59-25-337.jpg,"927,1540,927,1698,1087,1698,1087,1540"
56,2016-10-18__13-59-25-337.jpg,"641,1758,641,1940,866,1940,866,1758"
56,2016-10-18__13-59-25-337.jpg,"541,2305,541,2480,766,2480,766,2305"
56,2016-10-18__13-59-25-337.jpg,"148,2573,148,2748,487,2748,487,2573"
56,2016-10-18__13-59-25-337.jpg,"319,2819,319,3033,634,3033,634,2819"
56,2016-10-18__13-59-25-337.jpg,"877,2740,877,2951,1077,2951,1077,2740"
56,2016-10-18__13-59-25-337.jpg,"712,3055,712,3290,973,3290,973,3055"
56,2016-10-18__13-59-25-337.jpg,"1112,2505,1112,2669,1262,2669,1262,2505"
56,2016-10-18__13-59-25-337.jpg,"977,2055,977,2305,1187,2305,1187,2055"
56,2016-10-18__13-59-25-337.jpg,"1230,2205,1230,2369,1434,2369,1434,2205"
57,2016-10-18__14-17-52-109.jpg,"1319,105,1319,319,1466,319,1466,105"
57,2016-10-18__14-17-52-109.jpg,"1498,205,1498,494,1784,494,1784,205"
57,2016-10-18__14-17-52-109.jpg,"1291,608,1291,862,1769,862,1769,608"
57,2016-10-18__14-17-52-109.jpg,"1359,1183,1359,1401,1566,1401,1566,1183"
57,2016-10-18__14-17-52-109.jpg,"1730,1151,1730,1408,1923,1408,1923,1151"
57,2016-10-18__14-17-52-109.jpg,"1419,1398,1419,1598,1598,1598,1598,1398"
57,2016-10-18__14-17-52-109.jpg,"1348,1658,1348,1855,1512,1855,1512,1658"
57,2016-10-18__14-17-52-109.jpg,"1580,1726,1580,1973,1827,1973,1827,1726"
57,2016-10-18__14-17-52-109.jpg,"1827,2040,1827,2173,2034,2173,2034,2040"
57,2016-10-18__14-17-52-109.jpg,"1519,2098,1519,2301,1741,2301,1741,2098"
57,2016-10-18__14-17-52-109.jpg,"1284,2169,1284,2326,1462,2326,1462,2169"
57,2016-10-18__14-17-52-109.jpg,"1259,2608,1259,2883,1430,2883,1430,2608"
57,2016-10-18__14-17-52-109.jpg,"1491,2590,1491,2787,1630,2787,1630,2590"
57,2016-10-18__14-17-52-109.jpg,"1244,3090,1244,3296,1400,3296,1400,3090"
57,2016-10-18__14-17-52-109.jpg,"1402,2848,1402,3008,1516,3008,1516,2848"
57,2016-10-18__14-17-52-109.jpg,"1637,3112,1637,3296,1828,3296,1828,3112"
58,2016-10-18__15-21-21-054.jpg,"391,362,391,640,666,640,666,362"
58,2016-10-18__15-21-21-054.jpg,"766,205,766,462,1055,462,1055,205"
58,2016-10-18__15-21-21-054.jpg,"1202,108,1202,365,1444,365,1444,108"
58,2016-10-18__15-21-21-054.jpg,"955,8,955,112,1177,112,1177,8"
58,2016-10-18__15-21-21-054.jpg,"1248,544,1248,755,1477,755,1477,544"
58,2016-10-18__15-21-21-054.jpg,"827,548,827,787,1094,787,1094,548"
58,2016-10-18__15-21-21-054.jpg,"598,776,598,983,834,983,834,776"
58,2016-10-18__15-21-21-054.jpg,"1169,798,1169,1055,1394,1055,1394,798"
58,2016-10-18__15-21-21-054.jpg,"884,994,884,1219,1123,1219,1123,994"
58,2016-10-18__15-21-21-054.jpg,"855,1226,855,1487,1166,1487,1166,1226"
58,2016-10-18__15-21-21-054.jpg,"369,1469,369,1758,619,1758,619,1469"
58,2016-10-18__15-21-21-054.jpg,"884,1698,884,2062,1098,2062,1098,1698"
58,2016-10-18__15-21-21-054.jpg,"1255,1594,1255,1858,1566,1858,1566,1594"
58,2016-10-18__15-21-21-054.jpg,"948,2273,948,2505,1159,2505,1159,2273"
58,2016-10-18__15-21-21-054.jpg,"1044,2530,1044,2733,1219,2733,1219,2530"
58,2016-10-18__15-21-21-054.jpg,"762,2751,762,2958,952,2958,952,2751"
58,2016-10-18__15-21-21-054.jpg,"987,2780,987,2987,1216,2987,1216,2780"
58,2016-10-18__15-21-21-054.jpg,"2330,94,2330,440,2469,440,2469,94"
58,2016-10-18__15-21-21-054.jpg,"2269,2723,2269,2955,2462,2955,2462,2723"
58,2016-10-18__15-21-21-054.jpg,"2398,1273,2398,1542,2472,1542,2472,1273"
60,2016-10-19__12-52-26-727.jpg,"2127,930,2127,1155,2255,1155,2255,930"
60,2016-10-19__12-52-26-727.jpg,"752,1323,752,1440,937,1440,937,1323"
60,2016-10-19__12-52-26-727.jpg,"891,2365,891,2512,1027,2512,1027,2365"
61,2016-10-19__13-09-04-035.jpg,"1134,530,1134,680,1241,680,1241,530"
61,2016-10-19__13-09-04-035.jpg,"1705,462,1705,715,1834,715,1834,462"
61,2016-10-19__13-09-04-035.jpg,"1594,1844,1594,2087,1737,2087,1737,1844"
62,2016-10-19__13-09-10-713.jpg,"141,905,141,998,234,998,234,905"
62,2016-10-19__13-09-10-713.jpg,"380,2098,380,2315,534,2315,534,2098"
62,2016-10-19__13-09-10-713.jpg,"1348,2933,1348,3258,1562,3258,1562,2933"
62,2016-10-19__13-09-10-713.jpg,"2159,2362,2159,2558,2455,2558,2455,2362"
62,2016-10-19__13-09-10-713.jpg,"1755,1205,1755,1344,1887,1344,1887,1205"
62,2016-10-19__13-09-10-713.jpg,"1691,683,1691,848,1805,848,1805,683"
65,2016-10-20__11-16-35-626.jpg,"1009,8,1009,337,1352,337,1352,8"
65,2016-10-20__11-16-35-626.jpg,"823,330,823,601,1084,601,1084,330"
65,2016-10-20__11-16-35-626.jpg,"719,873,719,1101,1059,1101,1059,873"
65,2016-10-20__11-16-35-626.jpg,"630,1130,630,1326,916,1326,916,1130"
65,2016-10-20__11-16-35-626.jpg,"1087,976,1087,1390,1394,1390,1394,976"
65,2016-10-20__11-16-35-626.jpg,"1430,740,1430,965,1669,965,1669,740"
65,2016-10-20__11-16-35-626.jpg,"1673,1065,1673,1319,2023,1319,2023,1065"
65,2016-10-20__11-16-35-626.jpg,"487,1580,487,1858,830,1858,830,1580"
65,2016-10-20__11-16-35-626.jpg,"1037,1487,1037,1748,1248,1748,1248,1487"
65,2016-10-20__11-16-35-626.jpg,"1248,1437,1248,1755,1619,1755,1619,1437"
65,2016-10-20__11-16-35-626.jpg,"830,1915,830,2248,1177,2248,1177,1915"
65,2016-10-20__11-16-35-626.jpg,"666,2305,666,2683,973,2683,973,2305"
65,2016-10-20__11-16-35-626.jpg,"669,2787,669,3051,962,3051,962,2787"
65,2016-10-20__11-16-35-626.jpg,"684,3169,684,3294,987,3294,987,3169"
65,2016-10-20__11-16-35-626.jpg,"1027,2973,1027,3296,1471,3296,1471,2973"
65,2016-10-20__11-16-35-626.jpg,"1155,2287,1155,2576,1587,2576,1587,2287"
66,2016-10-20__11-22-19-537.jpg,"141,630,141,901,373,901,373,630"
66,2016-10-20__11-22-19-537.jpg,"2,676,2,862,87,862,87,676"
66,2016-10-20__11-22-19-537.jpg,"2,1062,2,1287,223,1287,223,1062"
66,2016-10-20__11-22-19-537.jpg,"177,1865,177,2087,334,2087,334,1865"
66,2016-10-20__11-22-19-537.jpg,"9,2240,9,2394,252,2394,252,2240"
66,2016-10-20__11-22-19-537.jpg,"298,2187,298,2344,459,2344,459,2187"
66,2016-10-20__11-22-19-537.jpg,"30,2462,30,2573,173,2573,173,2462"
66,2016-10-20__11-22-19-537.jpg,"2,2833,2,3062,102,3062,102,2833"
66,2016-10-20__11-22-19-537.jpg,"137,2905,137,3080,302,3080,302,2905"
66,2016-10-20__11-22-19-537.jpg,"205,2748,205,2940,402,2940,402,2748"
66,2016-10-20__11-22-19-537.jpg,"473,2698,473,2933,644,2933,644,2698"
66,2016-10-20__11-22-19-537.jpg,"1952,1,1952,137,2087,137,2087,1"
66,2016-10-20__11-22-19-537.jpg,"1977,394,1977,494,2137,494,2137,394"
66,2016-10-20__11-22-19-537.jpg,"1980,626,1980,865,2127,865,2127,626"
66,2016-10-20__11-22-19-537.jpg,"1741,1040,1741,1251,1930,1251,1930,1040"
66,2016-10-20__11-22-19-537.jpg,"2180,1151,2180,1258,2409,1258,2409,1151"
66,2016-10-20__11-22-19-537.jpg,"1877,1515,1877,1665,2030,1665,2030,1515"
66,2016-10-20__11-22-19-537.jpg,"1794,1683,1794,1844,1934,1844,1934,1683"
66,2016-10-20__11-22-19-537.jpg,"1737,2001,1737,2194,1862,2194,1862,2001"
66,2016-10-20__11-22-19-537.jpg,"2279,1765,2279,1905,2472,1905,2472,1765"
66,2016-10-20__11-22-19-537.jpg,"2087,2248,2087,2469,2344,2469,2344,2248"
66,2016-10-20__11-22-19-537.jpg,"2219,2515,2219,2712,2472,2712,2472,2515"
66,2016-10-20__11-22-19-537.jpg,"1923,2751,1923,2898,2062,2898,2062,2751"
66,2016-10-20__11-22-19-537.jpg,"1827,2837,1827,3055,1955,3055,1955,2837"
66,2016-10-20__11-22-19-537.jpg,"1712,3080,1712,3280,1909,3280,1909,3080"
66,2016-10-20__11-22-19-537.jpg,"2052,3069,2052,3244,2177,3244,2177,3069"
67,2016-10-20__11-57-18-150.jpg,"1091,5,1091,230,1455,230,1455,5"
67,2016-10-20__11-57-18-150.jpg,"1684,140,1684,462,1973,462,1973,140"
67,2016-10-20__11-57-18-150.jpg,"1866,533,1866,705,2219,705,2219,533"
67,2016-10-20__11-57-18-150.jpg,"1230,569,1230,751,1405,751,1405,569"
67,2016-10-20__11-57-18-150.jpg,"1430,615,1430,787,1584,787,1584,615"
67,2016-10-20__11-57-18-150.jpg,"1394,1326,1394,1526,1612,1526,1612,1326"
67,2016-10-20__11-57-18-150.jpg,"1266,1483,1266,1683,1412,1683,1412,1483"
67,2016-10-20__11-57-18-150.jpg,"1566,1558,1566,1733,1791,1733,1791,1558"
67,2016-10-20__11-57-18-150.jpg,"1184,2701,1184,2951,1348,2951,1348,2701"
67,2016-10-20__11-57-18-150.jpg,"1427,2590,1427,2790,1741,2790,1741,2590"
67,2016-10-20__11-57-18-150.jpg,"1427,3165,1427,3296,1570,3296,1570,3165"
67,2016-10-20__11-57-18-150.jpg,"5,1855,5,2008,55,2008,55,1855"
68,2016-10-20__13-28-12-864.jpg,"141,62,141,373,430,373,430,62"
68,2016-10-20__13-28-12-864.jpg,"405,80,405,326,641,326,641,80"
68,2016-10-20__13-28-12-864.jpg,"652,437,652,723,909,723,909,437"
68,2016-10-20__13-28-12-864.jpg,"516,680,516,1080,894,1080,894,680"
68,2016-10-20__13-28-12-864.jpg,"262,1183,262,1551,787,1551,787,1183"
68,2016-10-20__13-28-12-864.jpg,"998,1390,998,1655,1241,1655,1241,1390"
68,2016-10-20__13-28-12-864.jpg,"702,1801,702,2105,919,2105,919,1801"
68,2016-10-20__13-28-12-864.jpg,"459,2183,459,2458,702,2458,702,2183"
68,2016-10-20__13-28-12-864.jpg,"237,2483,237,2640,527,2640,527,2483"
68,2016-10-20__13-28-12-864.jpg,"769,2519,769,2783,1112,2783,1112,2519"
68,2016-10-20__13-28-12-864.jpg,"398,3065,398,3280,673,3280,673,3065"
68,2016-10-20__13-28-12-864.jpg,"769,2855,769,3169,1019,3169,1019,2855"
68,2016-10-20__13-28-12-864.jpg,"1169,2940,1169,3130,1362,3130,1362,2940"
68,2016-10-20__13-28-12-864.jpg,"855,3208,855,3296,983,3296,983,3208"
68,2016-10-20__13-28-12-864.jpg,"1119,373,1119,605,1419,605,1419,373"
68,2016-10-20__13-28-12-864.jpg,"2266,251,2266,503,2472,503,2472,251"
68,2016-10-20__13-28-12-864.jpg,"2287,5,2287,105,2472,105,2472,5"
68,2016-10-20__13-28-12-864.jpg,"2319,655,2319,898,2472,898,2472,655"
68,2016-10-20__13-28-12-864.jpg,"2330,1019,2330,1211,2472,1211,2472,1019"
68,2016-10-20__13-28-12-864.jpg,"2269,1601,2269,1869,2472,1869,2472,1601"
68,2016-10-20__13-28-12-864.jpg,"2227,2205,2227,2390,2419,2390,2419,2205"
68,2016-10-20__13-28-12-864.jpg,"2062,2680,2062,2923,2316,2923,2316,2680"
68,2016-10-20__13-28-12-864.jpg,"2298,2990,2298,3281,2472,3281,2472,2990"
68,2016-10-20__13-28-12-864.jpg,"2352,2444,2352,2567,2472,2567,2472,2444"
69,2016-10-20__14-35-06-627.jpg,"1823,455,1823,787,2127,787,2127,455"
69,2016-10-20__14-35-06-627.jpg,"1073,255,1073,412,1248,412,1248,255"
69,2016-10-20__14-35-06-627.jpg,"1705,2562,1705,2880,1859,2880,1859,2562"
69,2016-10-20__14-35-06-627.jpg,"1959,3026,1959,3296,2157,3296,2157,3026"
69,2016-10-20__14-35-06-627.jpg,"2012,1376,2012,1483,2116,1483,2116,1376"
70,2016-10-21__12-16-16-976.jpg,"91,119,91,212,216,212,216,119"
70,2016-10-21__12-16-16-976.jpg,"277,51,277,198,398,198,398,51"
70,2016-10-21__12-16-16-976.jpg,"227,262,227,373,344,373,344,262"
70,2016-10-21__12-16-16-976.jpg,"2,405,2,540,134,540,134,405"
70,2016-10-21__12-16-16-976.jpg,"687,290,687,398,809,398,809,290"
70,2016-10-21__12-16-16-976.jpg,"366,455,366,555,462,555,462,455"
70,2016-10-21__12-16-16-976.jpg,"277,683,277,808,377,808,377,683"
70,2016-10-21__12-16-16-976.jpg,"455,705,455,790,566,790,566,705"
70,2016-10-21__12-16-16-976.jpg,"394,976,394,1083,491,1083,491,976"
70,2016-10-21__12-16-16-976.jpg,"180,1037,180,1130,287,1130,287,1037"
70,2016-10-21__12-16-16-976.jpg,"269,1119,269,1223,369,1223,369,1119"
70,2016-10-21__12-16-16-976.jpg,"77,1183,77,1290,205,1290,205,1183"
70,2016-10-21__12-16-16-976.jpg,"519,1055,519,1173,598,1173,598,1055"
70,2016-10-21__12-16-16-976.jpg,"619,894,619,983,677,983,677,894"
70,2016-10-21__12-16-16-976.jpg,"652,1165,652,1269,762,1269,762,1165"
70,2016-10-21__12-16-16-976.jpg,"244,1358,244,1462,355,1462,355,1358"
70,2016-10-21__12-16-16-976.jpg,"287,1580,287,1705,387,1705,387,1580"
70,2016-10-21__12-16-16-976.jpg,"34,1715,34,1880,148,1880,148,1715"
70,2016-10-21__12-16-16-976.jpg,"427,1605,427,1751,534,1751,534,1605"
70,2016-10-21__12-16-16-976.jpg,"602,1465,602,1619,730,1619,730,1465"
70,2016-10-21__12-16-16-976.jpg,"555,1780,555,1919,669,1919,669,1780"
70,2016-10-21__12-16-16-976.jpg,"237,1880,237,2019,355,2019,355,1880"
70,2016-10-21__12-16-16-976.jpg,"66,1951,66,2083,205,2083,205,1951"
70,2016-10-21__12-16-16-976.jpg,"102,2987,102,3090,216,3090,216,2987"
70,2016-10-21__12-16-16-976.jpg,"144,3112,144,3290,248,3290,248,3112"
70,2016-10-21__12-16-16-976.jpg,"287,3076,287,3283,434,3283,434,3076"
70,2016-10-21__12-16-16-976.jpg,"1191,3148,1191,3294,1344,3294,1344,3148"
70,2016-10-21__12-16-16-976.jpg,"1402,3108,1402,3296,1515,3296,1515,3108"
70,2016-10-21__12-16-16-976.jpg,"1519,3198,1519,3296,1663,3296,1663,3198"
70,2016-10-21__12-16-16-976.jpg,"2352,2687,2352,2863,2472,2863,2472,2687"
70,2016-10-21__12-16-16-976.jpg,"2398,2865,2398,3012,2472,3012,2472,2865"
70,2016-10-21__12-16-16-976.jpg,"1537,1640,1537,1769,1659,1769,1659,1640"
70,2016-10-21__12-16-16-976.jpg,"1580,1501,1580,1583,1705,1583,1705,1501"
70,2016-10-21__12-16-16-976.jpg,"1323,1290,1323,1465,1466,1465,1466,1290"
70,2016-10-21__12-16-16-976.jpg,"1552,1201,1552,1305,1687,1305,1687,1201"
70,2016-10-21__12-16-16-976.jpg,"1402,1098,1402,1237,1548,1237,1548,1098"
70,2016-10-21__12-16-16-976.jpg,"1005,1130,1005,1237,1141,1237,1141,1130"
70,2016-10-21__12-16-16-976.jpg,"1587,1030,1587,1126,1719,1126,1719,1030"
70,2016-10-21__12-16-16-976.jpg,"1273,869,1273,1037,1380,1037,1380,869"
70,2016-10-21__12-16-16-976.jpg,"1127,783,1127,880,1252,880,1252,783"
70,2016-10-21__12-16-16-976.jpg,"1369,708,1369,840,1484,840,1484,708"
70,2016-10-21__12-16-16-976.jpg,"1641,598,1641,690,1816,690,1816,598"
70,2016-10-21__12-16-16-976.jpg,"1112,480,1112,640,1312,640,1312,480"
70,2016-10-21__12-16-16-976.jpg,"1323,326,1323,462,1437,462,1437,326"
70,2016-10-21__12-16-16-976.jpg,"1048,101,1048,240,1202,240,1202,101"
70,2016-10-21__12-16-16-976.jpg,"1419,15,1419,223,1634,223,1634,15"
70,2016-10-21__12-16-16-976.jpg,"2316,5,2316,105,2412,105,2412,5"
70,2016-10-21__12-16-16-976.jpg,"2416,48,2416,173,2472,173,2472,48"
70,2016-10-21__12-16-16-976.jpg,"2373,605,2373,787,2466,787,2466,605"
70,2016-10-21__12-16-16-976.jpg,"2419,894,2419,1044,2472,1044,2472,894"
70,2016-10-21__12-16-16-976.jpg,"2405,1744,2405,1883,2472,1883,2472,1744"
72,2016-10-21__12-36-07-850.jpg,"148,1,148,148,362,148,362,1"
72,2016-10-21__12-36-07-850.jpg,"91,140,91,323,237,323,237,140"
72,2016-10-21__12-36-07-850.jpg,"59,483,59,719,248,719,248,483"
72,2016-10-21__12-36-07-850.jpg,"9,1115,9,1319,205,1319,205,1115"
72,2016-10-21__12-36-07-850.jpg,"84,1694,84,1890,273,1890,273,1694"
72,2016-10-21__12-36-07-850.jpg,"227,1919,227,2108,402,2108,402,1919"
72,2016-10-21__12-36-07-850.jpg,"223,2387,223,2601,362,2601,362,2387"
72,2016-10-21__12-36-07-850.jpg,"1702,273,1702,373,1802,373,1802,273"
72,2016-10-21__12-36-07-850.jpg,"1862,1,1862,140,2027,140,2027,1"
72,2016-10-21__12-36-07-850.jpg,"2009,37,2009,319,2244,319,2244,37"
72,2016-10-21__12-36-07-850.jpg,"1962,651,1962,869,2223,869,2223,651"
72,2016-10-21__12-36-07-850.jpg,"2034,923,2034,1083,2152,1083,2152,923"
72,2016-10-21__12-36-07-850.jpg,"1723,1073,1723,1262,1912,1262,1912,1073"
72,2016-10-21__12-36-07-850.jpg,"2112,1137,2112,1290,2302,1290,2302,1137"
72,2016-10-21__12-36-07-850.jpg,"2030,1540,2030,1715,2248,1715,2248,1540"
72,2016-10-21__12-36-07-850.jpg,"1769,1683,1769,1883,1955,1883,1955,1683"
72,2016-10-21__12-36-07-850.jpg,"2134,1873,2134,2193,2472,2193,2472,1873"
72,2016-10-21__12-36-07-850.jpg,"1830,2394,1830,2676,1991,2676,1991,2394"
72,2016-10-21__12-36-07-850.jpg,"2084,2490,2084,2751,2302,2751,2302,2490"
72,2016-10-21__12-36-07-850.jpg,"1869,2983,1869,3208,2019,3208,2019,2983"
72,2016-10-21__12-36-07-850.jpg,"2012,2851,2012,3108,2162,3108,2162,2851"
72,2016-10-21__12-36-07-850.jpg,"2269,2812,2269,3038,2472,3038,2472,2812"
75,2016-10-23__12-22-45-794.jpg,"34,5,34,201,187,201,187,5"
75,2016-10-23__12-22-45-794.jpg,"177,351,177,473,302,473,302,351"
75,2016-10-23__12-22-45-794.jpg,"234,948,234,1058,355,1058,355,948"
75,2016-10-23__12-22-45-794.jpg,"2,923,2,1151,159,1151,159,923"
75,2016-10-23__12-22-45-794.jpg,"12,1298,12,1465,209,1465,209,1298"
75,2016-10-23__12-22-45-794.jpg,"230,1305,230,1448,369,1448,369,1305"
75,2016-10-23__12-22-45-794.jpg,"277,2537,277,2712,416,2712,416,2537"
75,2016-10-23__12-22-45-794.jpg,"59,2644,59,2801,219,2801,219,2644"
75,2016-10-23__12-22-45-794.jpg,"1569,148,1569,237,1648,237,1648,148"
75,2016-10-23__12-22-45-794.jpg,"1619,1,1619,105,1709,105,1709,1"
75,2016-10-23__12-22-45-794.jpg,"1752,5,1752,65,1862,65,1862,5"
75,2016-10-23__12-22-45-794.jpg,"1887,5,1887,133,2016,133,2016,5"
75,2016-10-23__12-22-45-794.jpg,"2073,1,2073,101,2234,101,2234,1"
75,2016-10-23__12-22-45-794.jpg,"1566,301,1566,494,1730,494,1730,301"
75,2016-10-23__12-22-45-794.jpg,"1919,358,1919,501,2066,501,2066,358"
75,2016-10-23__12-22-45-794.jpg,"2048,451,2048,580,2223,580,2223,451"
75,2016-10-23__12-22-45-794.jpg,"1884,687,1884,808,2080,808,2080,687"
75,2016-10-23__12-22-45-794.jpg,"1552,976,1552,1126,1666,1126,1666,976"
75,2016-10-23__12-22-45-794.jpg,"1666,994,1666,1130,1809,1130,1809,994"
75,2016-10-23__12-22-45-794.jpg,"2169,894,2169,1040,2359,1040,2359,894"
